time,latitude,longitude,Uwind,Vwind
UTC,degrees_north,degrees_east,meter second-1,meter second-1
2025-01-07T10:00:00Z,19.34,-156.19,-1.1107235,6.542181
2025-01-07T10:00:00Z,19.34,-156.13,-1.4816091,6.6759377
2025-01-07T10:00:00Z,19.34,-156.07,-1.9248958,6.1804576
2025-01-07T10:00:00Z,19.34,-156.01,-1.993437,4.2553453
2025-01-07T10:00:00Z,19.34,-155.95,-1.3647244,2.0327456
2025-01-07T10:00:00Z,19.34,-155.89,-0.43365857,1.1014682
2025-01-07T10:00:00Z,19.34,-155.83,-0.30789602,1.457666
2025-01-07T10:00:00Z,19.34,-155.77,-1.8415979,2.136884
2025-01-07T10:00:00Z,19.34,-155.71,-3.1712608,1.8865192
2025-01-07T10:00:00Z,19.34,-155.65,-2.223947,0.76287484
2025-01-07T10:00:00Z,19.34,-155.59,0.18986446,-0.09010091
2025-01-07T10:00:00Z,19.34,-155.53,1.7405609,0.37847248
2025-01-07T10:00:00Z,19.34,-155.47,1.7833577,1.4806596
2025-01-07T10:00:00Z,19.34,-155.41,1.3857006,1.7814208
2025-01-07T10:00:00Z,19.34,-155.35,1.2040788,1.3688473
2025-01-07T10:00:00Z,19.34,-155.29,1.3858484,1.0583929
2025-01-07T10:00:00Z,19.34,-155.23,1.8234282,1.0338197
2025-01-07T10:00:00Z,19.34,-155.17,2.0823357,1.1800582
2025-01-07T10:00:00Z,19.34,-155.11,2.162522,1.519754
2025-01-07T10:00:00Z,19.34,-155.05,2.1503637,1.8080837
2025-01-07T10:00:00Z,19.34,-154.99,2.2266133,2.1064932
2025-01-07T10:00:00Z,19.34,-154.93,2.164099,2.7241905
2025-01-07T10:00:00Z,19.34,-154.87,1.5370945,3.4653907
2025-01-07T10:00:00Z,19.34,-154.81,0.833667,4.058923
2025-01-07T10:00:00Z,19.34,-154.75,0.3248905,4.3055854
2025-01-07T10:00:00Z,19.34,-154.69,-0.0731686,4.3215494
2025-01-07T10:00:00Z,19.34,-154.63,-0.46804813,4.3699923
2025-01-07T10:00:00Z,19.34,-154.57,-0.8464274,4.4295173
2025-01-07T10:00:00Z,19.34,-154.51,-1.1791236,4.4707236
2025-01-07T10:00:00Z,19.395,-156.31,-0.57309735,6.3559194
2025-01-07T10:00:00Z,19.395,-156.25,-0.57650673,6.4532914
2025-01-07T10:00:00Z,19.395,-156.19,-0.77161235,6.6125736
2025-01-07T10:00:00Z,19.395,-156.13,-1.211393,6.5863447
2025-01-07T10:00:00Z,19.395,-156.07,-1.7006671,5.3478723
2025-01-07T10:00:00Z,19.395,-156.01,-1.6186941,2.4530303
2025-01-07T10:00:00Z,19.395,-155.95,-1.0781012,0.6526973
2025-01-07T10:00:00Z,19.395,-155.89,-0.65802747,0.6185995
2025-01-07T10:00:00Z,19.395,-155.83,-0.34451517,1.1976558
2025-01-07T10:00:00Z,19.395,-155.77,-1.0640621,2.0819998
2025-01-07T10:00:00Z,19.395,-155.71,-2.7329364,2.2576683
2025-01-07T10:00:00Z,19.395,-155.65,-2.9710555,1.5824608
2025-01-07T10:00:00Z,19.395,-155.59,-0.7732544,0.83421665
2025-01-07T10:00:00Z,19.395,-155.53,1.7287523,0.847428
2025-01-07T10:00:00Z,19.395,-155.47,2.5352256,1.6208999
2025-01-07T10:00:00Z,19.395,-155.41,2.1749997,2.196001
2025-01-07T10:00:00Z,19.395,-155.35,1.9087654,2.044283
2025-01-07T10:00:00Z,19.395,-155.29,1.9819665,1.7799004
2025-01-07T10:00:00Z,19.395,-155.23,2.2483857,1.8179291
2025-01-07T10:00:00Z,19.395,-155.17,2.3392906,1.9722842
2025-01-07T10:00:00Z,19.395,-155.11,2.2174923,2.1825626
2025-01-07T10:00:00Z,19.395,-155.05,2.0175643,2.2865045
2025-01-07T10:00:00Z,19.395,-154.99,2.0380642,2.365456
2025-01-07T10:00:00Z,19.395,-154.93,2.196603,2.6384587
2025-01-07T10:00:00Z,19.395,-154.87,1.9029189,3.2359898
2025-01-07T10:00:00Z,19.395,-154.81,1.2803104,4.103647
2025-01-07T10:00:00Z,19.395,-154.75,0.5374943,4.5795026
2025-01-07T10:00:00Z,19.395,-154.69,0.03805356,4.574851
2025-01-07T10:00:00Z,19.395,-154.63,-0.3269114,4.534148
2025-01-07T10:00:00Z,19.395,-154.57,-0.7127209,4.5543976
2025-01-07T10:00:00Z,19.395,-154.51,-1.0618308,4.584391
2025-01-07T10:00:00Z,19.45,-156.31,-0.28442532,6.3827705
2025-01-07T10:00:00Z,19.45,-156.25,-0.24206509,6.507427
2025-01-07T10:00:00Z,19.45,-156.19,-0.41264528,6.672323
2025-01-07T10:00:00Z,19.45,-156.13,-0.8470382,6.4340506
2025-01-07T10:00:00Z,19.45,-156.07,-1.2997582,4.297632
2025-01-07T10:00:00Z,19.45,-156.01,-1.1735629,0.48839045
2025-01-07T10:00:00Z,19.45,-155.95,-0.85129094,-0.8092165
2025-01-07T10:00:00Z,19.45,-155.89,-0.93140066,0.011371434
2025-01-07T10:00:00Z,19.45,-155.83,-0.6957913,0.8018413
2025-01-07T10:00:00Z,19.45,-155.77,-0.4693731,1.5564495
2025-01-07T10:00:00Z,19.45,-155.71,-1.6429868,1.7390271
2025-01-07T10:00:00Z,19.45,-155.65,-2.637373,1.882764
2025-01-07T10:00:00Z,19.45,-155.59,-1.2672129,2.1370542
2025-01-07T10:00:00Z,19.45,-155.53,1.1915406,2.2589447
2025-01-07T10:00:00Z,19.45,-155.47,2.600138,2.4080513
2025-01-07T10:00:00Z,19.45,-155.41,2.8078465,2.6374125
2025-01-07T10:00:00Z,19.45,-155.35,2.6628773,2.5516694
2025-01-07T10:00:00Z,19.45,-155.29,2.6147778,2.293509
2025-01-07T10:00:00Z,19.45,-155.23,2.6689997,2.2215912
2025-01-07T10:00:00Z,19.45,-155.17,2.5619893,2.2732127
2025-01-07T10:00:00Z,19.45,-155.11,2.2238255,2.452876
2025-01-07T10:00:00Z,19.45,-155.05,1.822512,2.701305
2025-01-07T10:00:00Z,19.45,-154.99,1.5508746,2.8511336
2025-01-07T10:00:00Z,19.45,-154.93,1.5789605,2.761718
2025-01-07T10:00:00Z,19.45,-154.87,1.63814,3.0080626
2025-01-07T10:00:00Z,19.45,-154.81,1.5034533,4.1193295
2025-01-07T10:00:00Z,19.45,-154.75,0.72440535,4.8251886
2025-01-07T10:00:00Z,19.45,-154.69,0.078969724,4.8597827
2025-01-07T10:00:00Z,19.45,-154.63,-0.26367447,4.7312155
2025-01-07T10:00:00Z,19.45,-154.57,-0.6123821,4.685598
2025-01-07T10:00:00Z,19.45,-154.51,-0.96378756,4.694185
2025-01-07T10:00:00Z,19.505,-156.31,0.027670607,6.4084144
2025-01-07T10:00:00Z,19.505,-156.25,0.11632038,6.557158
2025-01-07T10:00:00Z,19.505,-156.19,0.023571257,6.7206345
2025-01-07T10:00:00Z,19.505,-156.13,-0.29458874,6.3416004
2025-01-07T10:00:00Z,19.505,-156.07,-0.7155145,3.5343828
2025-01-07T10:00:00Z,19.505,-156.01,-0.8876229,-0.7834274
2025-01-07T10:00:00Z,19.505,-155.95,-0.97474045,-1.7214471
2025-01-07T10:00:00Z,19.505,-155.89,-1.2823379,-0.6001475
2025-01-07T10:00:00Z,19.505,-155.83,-1.0763855,0.44035667
2025-01-07T10:00:00Z,19.505,-155.77,-0.312503,1.200095
2025-01-07T10:00:00Z,19.505,-155.71,-0.5705878,1.2031318
2025-01-07T10:00:00Z,19.505,-155.65,-1.3551762,1.5981876
2025-01-07T10:00:00Z,19.505,-155.59,-0.83121747,2.7090042
2025-01-07T10:00:00Z,19.505,-155.53,0.66984427,3.437102
2025-01-07T10:00:00Z,19.505,-155.47,1.9109681,3.5640972
2025-01-07T10:00:00Z,19.505,-155.41,2.6032386,3.4556937
2025-01-07T10:00:00Z,19.505,-155.35,2.7530656,3.1037564
2025-01-07T10:00:00Z,19.505,-155.29,2.7118187,2.627887
2025-01-07T10:00:00Z,19.505,-155.23,2.761458,2.2616782
2025-01-07T10:00:00Z,19.505,-155.17,2.664244,1.9611715
2025-01-07T10:00:00Z,19.505,-155.11,2.3574233,2.0112514
2025-01-07T10:00:00Z,19.505,-155.05,1.9409376,2.551967
2025-01-07T10:00:00Z,19.505,-154.99,1.474489,3.1895769
2025-01-07T10:00:00Z,19.505,-154.93,1.0144156,3.055499
2025-01-07T10:00:00Z,19.505,-154.87,1.0737011,3.1906447
2025-01-07T10:00:00Z,19.505,-154.81,1.317055,4.4644256
2025-01-07T10:00:00Z,19.505,-154.75,0.71062076,5.104408
2025-01-07T10:00:00Z,19.505,-154.69,0.020741688,5.1206784
2025-01-07T10:00:00Z,19.505,-154.63,-0.29256198,4.9320073
2025-01-07T10:00:00Z,19.505,-154.57,-0.5506972,4.826217
2025-01-07T10:00:00Z,19.505,-154.51,-0.8798073,4.806271
2025-01-07T10:00:00Z,19.56,-156.31,0.3526769,6.4071
2025-01-07T10:00:00Z,19.56,-156.25,0.48491693,6.5550256
2025-01-07T10:00:00Z,19.56,-156.19,0.50400615,6.708948
2025-01-07T10:00:00Z,19.56,-156.13,0.36174062,6.3053656
2025-01-07T10:00:00Z,19.56,-156.07,-0.06971854,3.2917774
2025-01-07T10:00:00Z,19.56,-156.01,-0.5502286,-1.0607729
2025-01-07T10:00:00Z,19.56,-155.95,-1.0154865,-1.9704759
2025-01-07T10:00:00Z,19.56,-155.89,-1.4981875,-1.0776795
2025-01-07T10:00:00Z,19.56,-155.83,-1.292286,0.08312785
2025-01-07T10:00:00Z,19.56,-155.77,-0.36861324,1.2758725
2025-01-07T10:00:00Z,19.56,-155.71,-0.017595595,1.2721056
2025-01-07T10:00:00Z,19.56,-155.65,-0.3322436,0.9710442
2025-01-07T10:00:00Z,19.56,-155.59,-0.2640968,1.6862524
2025-01-07T10:00:00Z,19.56,-155.53,0.39907432,2.6134806
2025-01-07T10:00:00Z,19.56,-155.47,1.3729501,2.970186
2025-01-07T10:00:00Z,19.56,-155.41,2.117616,2.9180965
2025-01-07T10:00:00Z,19.56,-155.35,2.2062352,2.7779012
2025-01-07T10:00:00Z,19.56,-155.29,2.061436,2.6184194
2025-01-07T10:00:00Z,19.56,-155.23,2.0359654,2.1793222
2025-01-07T10:00:00Z,19.56,-155.17,2.0058625,1.4987057
2025-01-07T10:00:00Z,19.56,-155.11,2.0519288,1.2690332
2025-01-07T10:00:00Z,19.56,-155.05,2.0285513,1.8263932
2025-01-07T10:00:00Z,19.56,-154.99,1.6236826,2.9189825
2025-01-07T10:00:00Z,19.56,-154.93,0.94063324,3.5676618
2025-01-07T10:00:00Z,19.56,-154.87,0.6193166,4.0030274
2025-01-07T10:00:00Z,19.56,-154.81,0.81333786,5.028974
2025-01-07T10:00:00Z,19.56,-154.75,0.45167834,5.388776
2025-01-07T10:00:00Z,19.56,-154.69,-0.15605745,5.329969
2025-01-07T10:00:00Z,19.56,-154.63,-0.39490557,5.1165156
2025-01-07T10:00:00Z,19.56,-154.57,-0.5276977,4.96856
2025-01-07T10:00:00Z,19.56,-154.51,-0.80863017,4.915705
2025-01-07T10:00:00Z,19.615,-156.31,0.66284126,6.3487825
2025-01-07T10:00:00Z,19.615,-156.25,0.8394898,6.485109
2025-01-07T10:00:00Z,19.615,-156.19,0.9580029,6.6340036
2025-01-07T10:00:00Z,19.615,-156.13,0.916599,6.267055
2025-01-07T10:00:00Z,19.615,-156.07,0.40374145,3.434669
2025-01-07T10:00:00Z,19.615,-156.01,-0.26078227,-0.6515809
2025-01-07T10:00:00Z,19.615,-155.95,-0.828185,-1.5860478
2025-01-07T10:00:00Z,19.615,-155.89,-1.2595508,-0.88849086
2025-01-07T10:00:00Z,19.615,-155.83,-0.71952564,0.23357289
2025-01-07T10:00:00Z,19.615,-155.77,0.14090987,1.4942437
2025-01-07T10:00:00Z,19.615,-155.71,0.22762024,1.5554954
2025-01-07T10:00:00Z,19.615,-155.65,-0.093788564,0.7967029
2025-01-07T10:00:00Z,19.615,-155.59,-0.43906954,0.6616399
2025-01-07T10:00:00Z,19.615,-155.53,-0.35291085,0.83736384
2025-01-07T10:00:00Z,19.615,-155.47,0.33269423,0.51751894
2025-01-07T10:00:00Z,19.615,-155.41,0.93300915,0.2957543
2025-01-07T10:00:00Z,19.615,-155.35,1.2247763,0.97003675
2025-01-07T10:00:00Z,19.615,-155.29,1.357689,1.7903707
2025-01-07T10:00:00Z,19.615,-155.23,1.3295107,1.6956819
2025-01-07T10:00:00Z,19.615,-155.17,1.3331352,0.9722954
2025-01-07T10:00:00Z,19.615,-155.11,1.6756191,0.55544764
2025-01-07T10:00:00Z,19.615,-155.05,1.9498546,0.9391377
2025-01-07T10:00:00Z,19.615,-154.99,1.5823948,2.422666
2025-01-07T10:00:00Z,19.615,-154.93,0.81844115,4.193035
2025-01-07T10:00:00Z,19.615,-154.87,0.2863141,5.055047
2025-01-07T10:00:00Z,19.615,-154.81,0.25526693,5.631722
2025-01-07T10:00:00Z,19.615,-154.75,0.08318783,5.6107078
2025-01-07T10:00:00Z,19.615,-154.69,-0.4094234,5.487057
2025-01-07T10:00:00Z,19.615,-154.63,-0.5432584,5.276516
2025-01-07T10:00:00Z,19.615,-154.57,-0.5475292,5.1008883
2025-01-07T10:00:00Z,19.615,-154.51,-0.75799817,5.012886
2025-01-07T10:00:00Z,19.67,-156.31,0.96366006,6.243733
2025-01-07T10:00:00Z,19.67,-156.25,1.1765896,6.3852987
2025-01-07T10:00:00Z,19.67,-156.19,1.3491616,6.546279
2025-01-07T10:00:00Z,19.67,-156.13,1.314175,6.269421
2025-01-07T10:00:00Z,19.67,-156.07,0.5849824,3.837043
2025-01-07T10:00:00Z,19.67,-156.01,-0.18226202,0.32438254
2025-01-07T10:00:00Z,19.67,-155.95,-0.5259903,-0.6013444
2025-01-07T10:00:00Z,19.67,-155.89,-0.5293712,0.17947455
2025-01-07T10:00:00Z,19.67,-155.83,0.3353635,1.2514424
2025-01-07T10:00:00Z,19.67,-155.77,0.76828295,1.9553198
2025-01-07T10:00:00Z,19.67,-155.71,0.074190944,1.8249501
2025-01-07T10:00:00Z,19.67,-155.65,-0.46430275,1.2531804
2025-01-07T10:00:00Z,19.67,-155.59,-0.661247,0.9011448
2025-01-07T10:00:00Z,19.67,-155.53,-0.9489019,0.12950864
2025-01-07T10:00:00Z,19.67,-155.47,-1.0663747,-1.291755
2025-01-07T10:00:00Z,19.67,-155.41,-0.4518097,-1.8060206
2025-01-07T10:00:00Z,19.67,-155.35,0.5568133,-0.6030525
2025-01-07T10:00:00Z,19.67,-155.29,1.1902854,0.6427558
2025-01-07T10:00:00Z,19.67,-155.23,1.2696115,0.6372812
2025-01-07T10:00:00Z,19.67,-155.17,1.2088364,-0.035865065
2025-01-07T10:00:00Z,19.67,-155.11,1.314729,-0.4564367
2025-01-07T10:00:00Z,19.67,-155.05,1.2823453,0.060495447
2025-01-07T10:00:00Z,19.67,-154.99,0.69925004,2.2432537
2025-01-07T10:00:00Z,19.67,-154.93,0.0990932,4.8007684
2025-01-07T10:00:00Z,19.67,-154.87,-0.21738353,5.7200856
2025-01-07T10:00:00Z,19.67,-154.81,-0.1478499,5.8491025
2025-01-07T10:00:00Z,19.67,-154.75,-0.26516888,5.730163
2025-01-07T10:00:00Z,19.67,-154.69,-0.66912663,5.5814576
2025-01-07T10:00:00Z,19.67,-154.63,-0.7058263,5.4009957
2025-01-07T10:00:00Z,19.67,-154.57,-0.61066294,5.215703
2025-01-07T10:00:00Z,19.67,-154.51,-0.7411673,5.0935597
2025-01-07T10:00:00Z,19.725,-156.31,1.2784083,6.134816
2025-01-07T10:00:00Z,19.725,-156.25,1.5132074,6.288684
2025-01-07T10:00:00Z,19.725,-156.19,1.7049177,6.4848843
2025-01-07T10:00:00Z,19.725,-156.13,1.6386509,6.3805246
2025-01-07T10:00:00Z,19.725,-156.07,0.7425866,4.483866
2025-01-07T10:00:00Z,19.725,-156.01,-0.124266535,1.7393996
2025-01-07T10:00:00Z,19.725,-155.95,-0.21354894,0.670359
2025-01-07T10:00:00Z,19.725,-155.89,0.07166602,1.0373718
2025-01-07T10:00:00Z,19.725,-155.83,0.7241772,1.9828416
2025-01-07T10:00:00Z,19.725,-155.77,0.5625966,2.458115
2025-01-07T10:00:00Z,19.725,-155.71,-0.5876986,2.1861691
2025-01-07T10:00:00Z,19.725,-155.65,-1.021288,1.7752094
2025-01-07T10:00:00Z,19.725,-155.59,-1.0221486,1.5296003
2025-01-07T10:00:00Z,19.725,-155.53,-1.7595987,0.4064395
2025-01-07T10:00:00Z,19.725,-155.47,-1.9990689,-1.2466556
2025-01-07T10:00:00Z,19.725,-155.41,-0.55786157,-1.5744157
2025-01-07T10:00:00Z,19.725,-155.35,0.97206247,-0.41587776
2025-01-07T10:00:00Z,19.725,-155.29,1.3283517,0.34589854
2025-01-07T10:00:00Z,19.725,-155.23,1.1860431,-0.21105395
2025-01-07T10:00:00Z,19.725,-155.17,1.0239228,-1.1923139
2025-01-07T10:00:00Z,19.725,-155.11,0.7074091,-1.6719239
2025-01-07T10:00:00Z,19.725,-155.05,0.111908995,-0.5656252
2025-01-07T10:00:00Z,19.725,-154.99,-0.6900065,2.6705503
2025-01-07T10:00:00Z,19.725,-154.93,-1.1035327,5.3449426
2025-01-07T10:00:00Z,19.725,-154.87,-0.8640237,5.974768
2025-01-07T10:00:00Z,19.725,-154.81,-0.5026503,5.9182987
2025-01-07T10:00:00Z,19.725,-154.75,-0.5647165,5.7635107
2025-01-07T10:00:00Z,19.725,-154.69,-0.8720151,5.618386
2025-01-07T10:00:00Z,19.725,-154.63,-0.84574,5.486063
2025-01-07T10:00:00Z,19.725,-154.57,-0.7077678,5.3091617
2025-01-07T10:00:00Z,19.725,-154.51,-0.76728415,5.1602907
2025-01-07T10:00:00Z,19.78,-156.31,1.6069137,6.0264325
2025-01-07T10:00:00Z,19.78,-156.25,1.8596338,6.1732826
2025-01-07T10:00:00Z,19.78,-156.19,2.0819778,6.37797
2025-01-07T10:00:00Z,19.78,-156.13,2.0428479,6.4849534
2025-01-07T10:00:00Z,19.78,-156.07,1.2091827,5.2950616
2025-01-07T10:00:00Z,19.78,-156.01,0.22083804,3.2814302
2025-01-07T10:00:00Z,19.78,-155.95,-0.13992746,1.840419
2025-01-07T10:00:00Z,19.78,-155.89,-0.040668465,1.4099995
2025-01-07T10:00:00Z,19.78,-155.83,0.34024554,1.9249238
2025-01-07T10:00:00Z,19.78,-155.77,0.065624446,2.517922
2025-01-07T10:00:00Z,19.78,-155.71,-0.81389225,2.4193392
2025-01-07T10:00:00Z,19.78,-155.65,-1.0048827,2.0998077
2025-01-07T10:00:00Z,19.78,-155.59,-1.4596772,2.0729992
2025-01-07T10:00:00Z,19.78,-155.53,-2.679206,1.47015
2025-01-07T10:00:00Z,19.78,-155.47,-2.2430398,0.72884285
2025-01-07T10:00:00Z,19.78,-155.41,0.2122017,0.953842
2025-01-07T10:00:00Z,19.78,-155.35,1.7489115,1.4986886
2025-01-07T10:00:00Z,19.78,-155.29,1.3807452,1.0943325
2025-01-07T10:00:00Z,19.78,-155.23,0.9062914,-0.3315597
2025-01-07T10:00:00Z,19.78,-155.17,0.7889027,-1.7834326
2025-01-07T10:00:00Z,19.78,-155.11,0.3269634,-2.3033614
2025-01-07T10:00:00Z,19.78,-155.05,-0.5931228,-0.73880374
2025-01-07T10:00:00Z,19.78,-154.99,-1.5954157,3.127525
2025-01-07T10:00:00Z,19.78,-154.93,-1.9644545,5.896626
2025-01-07T10:00:00Z,19.78,-154.87,-1.4207102,6.0839024
2025-01-07T10:00:00Z,19.78,-154.81,-0.8427881,5.937216
2025-01-07T10:00:00Z,19.78,-154.75,-0.8108998,5.7751036
2025-01-07T10:00:00Z,19.78,-154.69,-0.9966455,5.637387
2025-01-07T10:00:00Z,19.78,-154.63,-0.9459315,5.539499
2025-01-07T10:00:00Z,19.78,-154.57,-0.8211257,5.3785844
2025-01-07T10:00:00Z,19.78,-154.51,-0.83116776,5.216785
2025-01-07T10:00:00Z,19.835,-156.31,1.9068,5.8890758
2025-01-07T10:00:00Z,19.835,-156.25,2.1831357,6.0032973
2025-01-07T10:00:00Z,19.835,-156.19,2.4574003,6.1371813
2025-01-07T10:00:00Z,19.835,-156.13,2.5180345,6.3483467
2025-01-07T10:00:00Z,19.835,-156.07,1.9190148,5.880863
2025-01-07T10:00:00Z,19.835,-156.01,0.86198986,4.3905134
2025-01-07T10:00:00Z,19.835,-155.95,-0.12598829,2.710875
2025-01-07T10:00:00Z,19.835,-155.89,-0.44630882,1.5382516
2025-01-07T10:00:00Z,19.835,-155.83,-0.07728956,1.5784812
2025-01-07T10:00:00Z,19.835,-155.77,0.0393636,2.0753572
2025-01-07T10:00:00Z,19.835,-155.71,-0.20024903,2.2051134
2025-01-07T10:00:00Z,19.835,-155.65,-0.039083984,2.1797738
2025-01-07T10:00:00Z,19.835,-155.59,-0.62598866,2.30152
2025-01-07T10:00:00Z,19.835,-155.53,-2.0434935,2.2693667
2025-01-07T10:00:00Z,19.835,-155.47,-1.5839589,2.6485615
2025-01-07T10:00:00Z,19.835,-155.41,0.57233703,3.203237
2025-01-07T10:00:00Z,19.835,-155.35,1.4619732,2.880792
2025-01-07T10:00:00Z,19.835,-155.29,0.85645354,1.4663597
2025-01-07T10:00:00Z,19.835,-155.23,0.590747,-0.33508903
2025-01-07T10:00:00Z,19.835,-155.17,0.62258947,-1.698956
2025-01-07T10:00:00Z,19.835,-155.11,0.13720742,-2.105708
2025-01-07T10:00:00Z,19.835,-155.05,-0.78120506,-0.42108262
2025-01-07T10:00:00Z,19.835,-154.99,-1.7440882,3.3014274
2025-01-07T10:00:00Z,19.835,-154.93,-2.1690044,5.8315086
2025-01-07T10:00:00Z,19.835,-154.87,-1.7038667,6.0582504
2025-01-07T10:00:00Z,19.835,-154.81,-1.1103137,5.9656534
2025-01-07T10:00:00Z,19.835,-154.75,-1.0047687,5.8071804
2025-01-07T10:00:00Z,19.835,-154.69,-1.0705549,5.667819
2025-01-07T10:00:00Z,19.835,-154.63,-1.0186911,5.5726423
2025-01-07T10:00:00Z,19.835,-154.57,-0.9315013,5.427658
2025-01-07T10:00:00Z,19.835,-154.51,-0.91421777,5.267027
2025-01-07T10:00:00Z,19.89,-156.31,2.1303134,5.739062
2025-01-07T10:00:00Z,19.89,-156.25,2.4382596,5.814137
2025-01-07T10:00:00Z,19.89,-156.19,2.7548385,5.829918
2025-01-07T10:00:00Z,19.89,-156.13,2.9260197,5.965561
2025-01-07T10:00:00Z,19.89,-156.07,2.5959492,5.8963265
2025-01-07T10:00:00Z,19.89,-156.01,1.5536634,5.001218
2025-01-07T10:00:00Z,19.89,-155.95,0.17008771,3.0721545
2025-01-07T10:00:00Z,19.89,-155.89,-0.55743706,1.4836805
2025-01-07T10:00:00Z,19.89,-155.83,-0.4026795,1.0048022
2025-01-07T10:00:00Z,19.89,-155.77,-0.06913216,1.2189599
2025-01-07T10:00:00Z,19.89,-155.71,0.3262735,1.5710015
2025-01-07T10:00:00Z,19.89,-155.65,1.0282108,1.9717818
2025-01-07T10:00:00Z,19.89,-155.59,1.094608,1.9503922
2025-01-07T10:00:00Z,19.89,-155.53,0.16336659,1.6478899
2025-01-07T10:00:00Z,19.89,-155.47,-0.033708178,1.9854977
2025-01-07T10:00:00Z,19.89,-155.41,0.7293073,2.1940022
2025-01-07T10:00:00Z,19.89,-155.35,0.9253759,1.568512
2025-01-07T10:00:00Z,19.89,-155.29,0.6172905,0.48819718
2025-01-07T10:00:00Z,19.89,-155.23,0.6525838,-0.64889437
2025-01-07T10:00:00Z,19.89,-155.17,0.515841,-1.445439
2025-01-07T10:00:00Z,19.89,-155.11,-0.15079907,-1.5070112
2025-01-07T10:00:00Z,19.89,-155.05,-0.8424436,0.117253765
2025-01-07T10:00:00Z,19.89,-154.99,-1.477216,3.371224
2025-01-07T10:00:00Z,19.89,-154.93,-1.9127299,5.5649223
2025-01-07T10:00:00Z,19.89,-154.87,-1.6765476,5.9570875
2025-01-07T10:00:00Z,19.89,-154.81,-1.2469716,5.969924
2025-01-07T10:00:00Z,19.89,-154.75,-1.1384661,5.841922
2025-01-07T10:00:00Z,19.89,-154.69,-1.1238801,5.7014194
2025-01-07T10:00:00Z,19.89,-154.63,-1.078123,5.5949965
2025-01-07T10:00:00Z,19.89,-154.57,-1.022244,5.4664154
2025-01-07T10:00:00Z,19.89,-154.51,-0.9951345,5.3169637
2025-01-07T10:00:00Z,19.945,-156.31,2.2846332,5.6019464
2025-01-07T10:00:00Z,19.945,-156.25,2.6118784,5.6505094
2025-01-07T10:00:00Z,19.945,-156.19,2.9498591,5.593573
2025-01-07T10:00:00Z,19.945,-156.13,3.1929212,5.5678287
2025-01-07T10:00:00Z,19.945,-156.07,3.055247,5.5753427
2025-01-07T10:00:00Z,19.945,-156.01,2.0415452,5.1234956
2025-01-07T10:00:00Z,19.945,-155.95,0.31743845,3.329969
2025-01-07T10:00:00Z,19.945,-155.89,-0.9039788,1.187836
2025-01-07T10:00:00Z,19.945,-155.83,-1.1392145,0.0068875565
2025-01-07T10:00:00Z,19.945,-155.77,-0.7717994,-0.15324543
2025-01-07T10:00:00Z,19.945,-155.71,0.015672296,0.48742682
2025-01-07T10:00:00Z,19.945,-155.65,1.2165815,1.4907858
2025-01-07T10:00:00Z,19.945,-155.59,2.0969858,1.760233
2025-01-07T10:00:00Z,19.945,-155.53,2.1285753,1.2349339
2025-01-07T10:00:00Z,19.945,-155.47,1.8191696,0.68252563
2025-01-07T10:00:00Z,19.945,-155.41,1.6237377,0.20194079
2025-01-07T10:00:00Z,19.945,-155.35,1.4933714,-0.088879734
2025-01-07T10:00:00Z,19.945,-155.29,1.4321525,-0.3652949
2025-01-07T10:00:00Z,19.945,-155.23,1.3393033,-0.8727818
2025-01-07T10:00:00Z,19.945,-155.17,0.70153767,-1.2034037
2025-01-07T10:00:00Z,19.945,-155.11,-0.23304848,-0.8237057
2025-01-07T10:00:00Z,19.945,-155.05,-0.71931285,0.83665556
2025-01-07T10:00:00Z,19.945,-154.99,-1.0253446,3.4880486
2025-01-07T10:00:00Z,19.945,-154.93,-1.4268247,5.3475304
2025-01-07T10:00:00Z,19.945,-154.87,-1.4132301,5.815846
2025-01-07T10:00:00Z,19.945,-154.81,-1.2389491,5.922577
2025-01-07T10:00:00Z,19.945,-154.75,-1.2045101,5.846404
2025-01-07T10:00:00Z,19.945,-154.69,-1.1571803,5.72124
2025-01-07T10:00:00Z,19.945,-154.63,-1.1204628,5.6128783
2025-01-07T10:00:00Z,19.945,-154.57,-1.0806446,5.50165
2025-01-07T10:00:00Z,19.945,-154.51,-1.0564665,5.3694196
2025-01-07T10:00:00Z,20.0,-156.31,2.3998487,5.489807
2025-01-07T10:00:00Z,20.0,-156.25,2.7286952,5.5187106
2025-01-07T10:00:00Z,20.0,-156.19,3.0531638,5.451579
2025-01-07T10:00:00Z,20.0,-156.13,3.2995977,5.329905
2025-01-07T10:00:00Z,20.0,-156.07,3.2922137,5.2343063
2025-01-07T10:00:00Z,20.0,-156.01,2.3439798,5.0740795
2025-01-07T10:00:00Z,20.0,-155.95,0.30850086,3.662065
2025-01-07T10:00:00Z,20.0,-155.89,-1.2848339,1.0759135
2025-01-07T10:00:00Z,20.0,-155.83,-1.4244349,-0.82305956
2025-01-07T10:00:00Z,20.0,-155.77,-0.7568734,-1.1485006
2025-01-07T10:00:00Z,20.0,-155.71,0.24210629,-0.36941123
2025-01-07T10:00:00Z,20.0,-155.65,1.4744183,1.0492638
2025-01-07T10:00:00Z,20.0,-155.59,2.382507,1.9673748
2025-01-07T10:00:00Z,20.0,-155.53,2.7702296,1.7735728
2025-01-07T10:00:00Z,20.0,-155.47,2.683249,0.8719562
