time,latitude,longitude,Uwind,Vwind
UTC,degrees_north,degrees_east,meter second-1,meter second-1
2025-09-02T10:00:00Z,19.065,-155.23,-6.0325565,-4.490315
2025-09-02T10:00:00Z,19.065,-155.17,-6.091285,-4.221249
2025-09-02T10:00:00Z,19.065,-155.11,-6.180407,-3.8759656
2025-09-02T10:00:00Z,19.065,-155.05,-6.1530538,-3.6180716
2025-09-02T10:00:00Z,19.065,-154.99,-6.0052557,-3.482843
2025-09-02T10:00:00Z,19.065,-154.93,-5.801852,-3.379473
2025-09-02T10:00:00Z,19.065,-154.87,-5.6761436,-3.236218
2025-09-02T10:00:00Z,19.065,-154.81,-5.5985074,-3.0347667
2025-09-02T10:00:00Z,19.065,-154.75,-5.5564666,-2.791788
2025-09-02T10:00:00Z,19.065,-154.69,-5.5099792,-2.5382342
2025-09-02T10:00:00Z,19.065,-154.63,-5.4074726,-2.3360093
2025-09-02T10:00:00Z,19.12,-156.19,-7.6768384,6.1494865
2025-09-02T10:00:00Z,19.12,-156.13,-7.181236,5.7425513
2025-09-02T10:00:00Z,19.12,-156.07,-6.0792375,4.8380184
2025-09-02T10:00:00Z,19.12,-156.01,-4.5123773,3.0132258
2025-09-02T10:00:00Z,19.12,-155.95,-2.7811935,0.39883336
2025-09-02T10:00:00Z,19.12,-155.89,-1.2700659,-1.4884644
2025-09-02T10:00:00Z,19.12,-155.83,-0.41242984,-1.9992176
2025-09-02T10:00:00Z,19.12,-155.77,-1.1268324,-1.8920029
2025-09-02T10:00:00Z,19.12,-155.71,-2.307892,-1.7915726
2025-09-02T10:00:00Z,19.12,-155.65,-2.3601916,-1.6421839
2025-09-02T10:00:00Z,19.12,-155.59,-1.729453,-1.322633
2025-09-02T10:00:00Z,19.12,-155.53,-2.2653337,-1.6000999
