PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P573
Station name, Blackrock_CS2008
Begin Date, 2008-09-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P573.cwu.nam14.pos
Offset from source file, 50.74 mm North, -46.15 mm East, -11.34 mm Vertical
Reference position, 36.0930945925 North Latitude, -118.260499205 East Longitude, 2441.38119 meters elevation
Date,North (mm),East (mm)
2009-10-24,9.79,-9.56
2009-10-25,11.85,-9.30
2009-10-26,10.52,-7.82
2009-10-27,9.24,-9.83
2009-10-28,9.44,-10.05
2009-10-29,11.28,-9.46
2009-10-30,10.35,-9.32
2009-10-31,11.31,-8.05
2009-11-01,11.16,-8.75
2009-11-02,10.79,-8.61
2009-11-03,10.81,-9.66
2009-11-04,10.23,-9.27
2009-11-05,12.02,-8.77
2009-11-06,11.33,-8.93
2009-11-07,12.01,-10.52
2009-11-08,12.10,-9.73
2009-11-09,10.61,-9.06
2009-11-10,10.87,-10.10
2009-11-11,11.84,-8.20
2009-11-12,11.88,-10.08
2009-11-13,10.09,-11.46
2009-11-14,11.04,-9.85
2009-11-15,11.45,-9.40
2009-11-16,10.77,-8.50
2009-11-17,10.94,-9.11
2009-11-18,10.59,-8.59
2009-11-19,11.22,-9.27
2009-11-20,12.07,-9.41
2009-11-21,11.61,-9.36
2009-11-22,11.62,-10.34
2009-11-23,11.88,-9.93
2009-11-24,11.01,-10.12
2009-11-25,10.89,-9.49
2009-11-26,11.58,-9.06
2009-11-27,12.35,-10.15
2009-11-28,11.15,-10.17
2009-11-29,12.87,-10.28
2009-11-30,12.82,-8.88
2009-12-01,12.10,-9.51
2009-12-02,11.90,-9.28
2009-12-03,11.29,-10.10
2009-12-04,12.13,-10.12
2009-12-05,11.61,-9.74
2009-12-06,11.68,-9.11
2009-12-07,11.28,-8.44
2009-12-08,10.64,-10.50
2009-12-09,12.48,-9.65
2009-12-10,12.57,-9.62
2009-12-11,11.96,-7.77
2009-12-12,11.31,-8.21
2009-12-13,10.84,-8.68
2009-12-14,12.06,-9.51
2009-12-15,13.14,-10.29
2009-12-16,12.95,-9.51
2009-12-17,12.15,-10.21
2009-12-18,11.75,-10.39
2009-12-19,12.16,-9.47
2009-12-20,11.50,-9.73
2009-12-21,12.28,-10.07
2009-12-22,11.01,-10.49
2009-12-23,11.02,-9.92
2009-12-24,11.80,-9.92
2009-12-25,12.65,-9.55
2009-12-26,12.40,-10.11
2009-12-27,12.29,-9.89
2009-12-28,12.23,-9.89
2009-12-29,11.82,-10.00
2009-12-30,12.68,-10.95
2009-12-31,12.35,-9.66
2010-01-01,13.47,-9.57
2010-01-02,12.28,-10.45
2010-01-03,12.68,-10.13
2010-01-04,12.73,-9.71
2010-01-05,12.53,-9.81
2010-01-06,12.58,-9.87
2010-01-07,13.44,-10.58
2010-01-08,12.52,-10.58
2010-01-09,13.29,-10.52
2010-01-10,13.62,-10.60
2010-01-11,12.09,-10.87
2010-01-12,12.72,-10.97
2010-01-13,12.55,-10.55
2010-01-14,13.24,-11.60
2010-01-15,12.75,-10.88
2010-01-16,13.26,-10.49
2010-01-17,11.68,-11.16
2010-01-18,11.81,-10.68
2010-01-19,12.36,-11.53
2010-01-20,12.38,-13.83
2010-01-21,11.24,-11.57
2010-01-22,12.25,-13.51
2010-01-23,12.51,-13.67
2010-01-24,13.72,-11.97
2010-01-25,12.28,-11.43
2010-01-26,12.12,-10.06
2010-01-27,13.28,-11.00
2010-01-28,12.65,-11.22
2010-01-29,12.67,-11.61
2010-01-30,13.49,-11.83
2010-01-31,14.83,-12.14
2010-02-01,14.59,-12.40
2010-02-02,13.19,-13.05
2010-02-03,13.45,-12.91
2010-02-04,13.48,-13.64
2010-02-05,13.03,-13.20
2010-02-06,13.16,-13.19
2010-02-07,13.48,-10.56
2010-02-08,13.38,-13.07
2010-02-09,14.59,-12.71
2010-02-10,12.82,-12.56
2010-02-11,13.57,-12.11
2010-02-12,14.38,-12.72
2010-02-13,15.79,-13.12
2010-02-14,15.05,-12.78
2010-02-15,15.64,-12.83
2010-02-16,14.38,-12.17
2010-02-17,13.55,-12.64
2010-02-18,12.85,-12.91
2010-02-19,11.39,-12.48
2010-02-20,12.73,-12.11
2010-02-21,13.53,-11.81
2010-02-22,15.23,-11.44
2010-02-23,14.67,-12.87
2010-02-24,14.64,-11.46
2010-02-25,14.22,-13.36
2010-02-26,14.89,-12.85
2010-02-27,13.21,-13.29
2010-02-28,15.24,-15.34
2010-03-01,14.75,-13.83
2010-03-02,13.79,-12.25
2010-03-03,14.75,-11.07
2010-03-04,13.77,-13.83
2010-03-05,14.23,-14.34
2010-03-06,13.46,-14.81
2010-03-07,12.75,-14.28
2010-03-08,14.28,-13.43
2010-03-09,13.29,-15.58
2010-03-10,14.45,-16.53
2010-03-11,13.30,-15.98
2010-03-12,14.32,-14.48
2010-03-13,15.26,-13.74
2010-03-14,13.82,-15.08
2010-03-15,15.33,-13.18
2010-03-16,14.72,-11.67
2010-03-17,14.21,-12.33
2010-03-18,13.80,-12.72
2010-03-19,13.99,-14.16
2010-03-20,15.17,-14.84
2010-03-21,15.90,-15.05
2010-03-22,14.79,-15.22
2010-03-23,15.21,-15.78
2010-03-24,14.41,-15.14
2010-03-25,15.10,-13.48
2010-03-26,14.06,-16.06
2010-03-27,14.41,-15.03
2010-03-28,14.26,-13.90
2010-03-29,13.51,-12.42
2010-03-30,12.54,-13.15
2010-03-31,11.65,-13.88
2010-04-01,12.23,-12.98
2010-04-02,14.05,-12.42
2010-04-03,14.10,-14.54
2010-04-04,13.48,-14.66
2010-04-05,11.68,-14.48
2010-04-06,14.81,-15.95
2010-04-07,14.85,-14.48
2010-04-08,12.85,-14.27
2010-04-09,11.76,-13.36
2010-04-10,11.92,-13.32
2010-04-11,12.01,-14.36
2010-04-12,14.92,-12.69
2010-04-13,12.38,-14.30
2010-04-14,11.87,-13.58
2010-04-15,12.14,-14.49
2010-04-16,12.33,-14.22
2010-04-17,13.54,-14.68
2010-04-18,14.70,-15.03
2010-04-19,14.86,-16.18
2010-04-20,14.63,-15.77
2010-04-21,14.39,-14.52
2010-04-22,13.08,-14.88
2010-04-23,14.73,-15.00
2010-04-24,15.34,-14.32
2010-04-25,13.42,-13.85
2010-04-26,14.19,-14.12
2010-04-27,12.76,-13.18
2010-04-28,16.00,-14.88
2010-04-29,15.06,-16.11
2010-04-30,14.35,-13.80
2010-05-01,14.53,-15.15
2010-05-02,16.22,-14.57
2010-05-03,16.10,-14.58
2010-05-04,15.15,-14.43
2010-05-05,14.55,-13.66
2010-05-06,13.49,-13.86
2010-05-07,14.82,-14.15
2010-05-08,15.30,-14.36
2010-05-09,15.09,-14.73
2010-05-10,15.20,-14.83
2010-05-11,14.67,-15.76
2010-05-12,15.35,-15.26
2010-05-13,14.88,-15.22
2010-05-14,14.83,-14.95
2010-05-15,15.14,-14.54
2010-05-16,16.54,-14.38
2010-05-17,15.69,-14.31
2010-05-18,13.84,-13.20
2010-05-19,14.08,-15.13
2010-05-20,15.56,-14.26
2010-05-21,15.22,-15.90
2010-05-22,16.44,-16.67
2010-05-23,15.36,-15.10
2010-05-24,14.91,-14.93
2010-05-25,15.21,-14.85
2010-05-26,18.16,-12.95
2010-05-27,16.70,-14.14
2010-05-28,16.47,-14.61
2010-05-29,15.78,-14.62
2010-05-30,15.70,-14.66
2010-05-31,15.94,-14.63
2010-06-01,15.20,-14.70
2010-06-02,16.14,-13.79
2010-06-03,18.50,-14.53
2010-06-04,14.98,-12.53
2010-06-05,17.13,-15.15
2010-06-06,16.94,-15.02
2010-06-07,17.29,-14.53
2010-06-08,17.95,-16.24
2010-06-09,19.09,-15.63
2010-06-10,16.52,-16.69
2010-06-11,16.64,-15.32
2010-06-12,15.11,-15.34
2010-06-13,16.30,-15.63
2010-06-14,16.19,-15.04
2010-06-15,16.11,-14.81
2010-06-16,15.67,-12.70
2010-06-17,15.61,-13.97
2010-06-18,15.54,-15.23
2010-06-19,15.95,-15.60
2010-06-20,16.41,-14.02
2010-06-21,16.63,-14.19
2010-06-22,15.95,-13.79
2010-06-23,16.98,-13.95
2010-06-24,17.17,-15.59
2010-06-25,16.43,-14.37
2010-06-26,16.44,-15.36
2010-06-27,17.61,-15.78
2010-06-28,16.32,-13.85
2010-06-29,17.06,-15.90
2010-06-30,15.64,-15.28
2010-07-01,17.23,-14.60
2010-07-02,16.93,-15.20
2010-07-03,16.66,-14.33
2010-07-04,17.30,-14.55
2010-07-05,17.14,-14.72
2010-07-06,16.09,-16.39
2010-07-07,17.61,-14.22
2010-07-08,16.00,-15.58
2010-07-09,15.91,-13.83
2010-07-10,16.08,-17.71
2010-07-11,16.95,-18.54
2010-07-12,17.13,-14.27
2010-07-13,19.00,-15.82
2010-07-14,17.87,-14.51
2010-07-15,16.96,-15.56
2010-07-16,17.92,-16.31
