PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P518
Station name, TrepletMtnCS2008
Begin Date, 2008-04-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P518.cwu.nam14.pos
Offset from source file, 170.37 mm North, -151.98 mm East, 3.69 mm Vertical
Reference position, 35.0200341688 North Latitude, -120.0753083329 East Longitude, 1101.79015 meters elevation
Date,North (mm),East (mm)
2009-06-24,36.89,-30.94
2009-06-25,36.72,-32.49
2009-06-26,37.08,-31.19
2009-06-27,36.84,-31.34
2009-06-28,36.32,-31.09
2009-06-29,37.09,-31.26
2009-06-30,36.69,-31.46
2009-07-01,38.33,-31.72
2009-07-02,36.98,-32.45
2009-07-03,38.42,-30.07
2009-07-04,38.39,-32.12
2009-07-05,38.31,-31.50
2009-07-06,37.87,-32.97
2009-07-07,38.71,-32.67
2009-07-08,39.07,-33.19
2009-07-09,39.68,-32.12
2009-07-10,39.67,-32.38
2009-07-11,39.40,-33.26
2009-07-12,39.36,-32.49
2009-07-13,38.61,-33.27
2009-07-14,38.99,-32.50
2009-07-15,39.11,-33.46
2009-07-16,39.88,-32.62
2009-07-17,39.01,-33.85
2009-07-18,39.35,-32.65
2009-07-19,39.27,-31.13
2009-07-20,40.58,-32.83
2009-07-21,42.30,-32.70
2009-07-22,38.50,-35.31
2009-07-23,39.86,-34.56
2009-07-24,40.52,-33.73
2009-07-25,40.83,-33.85
2009-07-26,40.35,-33.63
2009-07-27,42.75,-32.70
2009-07-28,41.23,-33.77
2009-07-29,41.33,-35.33
2009-07-30,41.14,-34.34
2009-07-31,41.56,-34.41
2009-08-01,43.12,-33.90
2009-08-02,42.49,-33.89
2009-08-03,42.11,-34.34
2009-08-04,41.27,-34.46
2009-08-05,42.04,-33.90
2009-08-06,41.08,-34.96
2009-08-07,42.83,-34.49
2009-08-08,40.45,-40.13
2009-08-09,42.48,-37.61
2009-08-10,40.69,-39.37
2009-08-11,41.17,-36.25
2009-08-12,43.71,-35.36
2009-08-13,42.94,-35.77
2009-08-14,43.01,-36.02
2009-08-15,43.67,-35.60
2009-08-16,42.52,-37.00
2009-08-17,42.16,-39.17
2009-08-18,43.68,-35.42
2009-08-19,43.38,-36.20
2009-08-20,43.11,-35.83
2009-08-21,43.19,-35.70
2009-08-22,41.90,-35.80
2009-08-23,43.81,-35.80
2009-08-24,43.72,-35.94
2009-08-25,42.96,-35.96
2009-08-26,42.77,-36.05
2009-08-27,43.46,-35.26
2009-08-28,43.21,-35.67
2009-08-29,42.73,-35.93
2009-08-30,43.36,-37.29
2009-08-31,42.95,-35.97
2009-09-01,43.13,-36.00
2009-09-02,42.41,-37.21
2009-09-03,43.94,-36.51
2009-09-04,43.91,-36.73
2009-09-05,42.38,-37.36
2009-09-06,43.20,-37.22
2009-09-07,43.81,-37.62
2009-09-08,43.67,-37.53
2009-09-09,43.29,-38.08
2009-09-10,43.58,-37.46
2009-09-11,43.43,-37.24
2009-09-12,44.33,-37.08
2009-09-13,43.26,-36.95
2009-09-14,44.74,-37.23
2009-09-15,41.45,-40.80
2009-09-16,44.36,-37.09
2009-09-17,44.79,-37.80
2009-09-18,45.04,-38.74
2009-09-19,45.66,-37.53
2009-09-20,45.11,-37.65
2009-09-21,45.66,-38.50
2009-09-22,46.94,-36.37
2009-09-23,46.54,-38.93
2009-09-24,45.06,-36.76
2009-09-25,46.54,-38.28
2009-09-26,45.92,-38.16
2009-09-27,45.66,-37.99
2009-09-28,44.22,-38.35
2009-09-29,44.78,-38.08
2009-09-30,45.63,-39.85
2009-10-01,45.75,-38.90
2009-10-02,45.81,-38.65
2009-10-03,45.45,-38.09
2009-10-04,47.31,-39.81
2009-10-05,46.23,-38.86
2009-10-06,46.63,-38.97
2009-10-07,47.17,-37.46
2009-10-08,46.52,-38.72
2009-10-09,46.78,-38.84
2009-10-10,46.65,-38.31
2009-10-11,46.93,-38.84
2009-10-12,46.36,-39.45
2009-10-13,48.05,-39.39
2009-10-14,49.27,-38.77
2009-10-15,46.81,-38.79
2009-10-16,45.23,-38.79
2009-10-17,47.66,-40.12
